LOCUS	PFAM_CODE	DOMAINE	PFAM_START	PFAM_STOP	LENGTH	PFAM_SCORE	PFAM_EXPECTED
BC1G_04929	PF00176.18	SNF2 family N-terminal domain	107954	108964	1011	239.1	4.2E-71
BC1G_04929	PF00271.26	Helicase conserved C-terminal domain	106821	107128	308	48.4	5.5E-13
BC1G_04929	PF00176.15	SNF2 family N-terminal domain	107954	108964	1011	236.5	0.0
BC1G_04929	PF00271.23	Helicase conserved C-terminal domain	106821	107125	305	84.0	4.600000156943991E-22
BC1G_04930	PF04438.8	HIT zinc finger	111987	112079	93	40.5	5.900000044078979E-9
BC1G_04930	PF04438.8	HIT zinc finger	111987	112079	93	40.5	5.900000044078979E-9
BC1G_04930	PF04438.11	HIT zinc finger	111987	112079	93	35.5	4.8E-9
BC1G_04930	PF04438.8	HIT zinc finger	111987	112079	93	39.77000045776367	9.899999930951253E-9
BC1G_04931	PF00106.17	short chain dehydrogenase	113407	113964	558	51.70000076293945	2.3999999036738995E-12
BC1G_04931	PF08659.2	KR domain	113356	113964	609	-64.69999694824219	0.0013000000035390258
BC1G_04931	PF00106.17	short chain dehydrogenase	113407	113964	558	51.70000076293945	2.3999999036738995E-12
BC1G_04931	PF08659.2	KR domain	113356	113964	609	-64.69999694824219	0.0013000000035390258
BC1G_04931	PF00106.17	short chain dehydrogenase	113407	113964	558	54.060001373291016	4.999999980020986E-13
BC1G_04931	PF13561.1	Enoyl-(Acyl carrier protein) reductase	113176	113982	807	102.1	3.6E-29
BC1G_04931	PF00106.20	short chain dehydrogenase	113407	113970	564	90.9	7.2E-26
BC1G_04931	PF08659.5	KR domain	113380	113979	600	43.4	2.4E-11
BC1G_04931	PF01370.16	NAD dependent epimerase/dehydratase family	113191	113964	774	23.0	4.1E-5
BC1G_04932	PF00566.10	TBC domain	117548	118198	651	253.6999969482422	0.0
BC1G_04932	PF00566.10	TBC domain	117548	118198	651	253.6999969482422	0.0
BC1G_04932	PF00566.10	TBC domain	117548	118198	651	253.69000244140625	0.0
BC1G_04932	PF00566.13	Rab-GTPase-TBC domain	117569	118192	624	165.7	9.0E-49
BC1G_04938	PF07859.8	alpha/beta hydrolase fold	132305	133416	1112	50.5	1.7E-13
BC1G_04938	PF10340.4	Protein of unknown function (DUF2424)	132305	132769	465	38.0	6.5E-10
BC1G_04941	PF00106.17	short chain dehydrogenase	142262	142926	665	-5.5	1.2999999853491317E-5
BC1G_04941	PF00106.17	short chain dehydrogenase	142262	142926	665	-5.5	1.2999999853491317E-5
BC1G_04941	PF00106.20	short chain dehydrogenase	142256	142926	671	44.5	1.4E-11
BC1G_04941	PF13561.1	Enoyl-(Acyl carrier protein) reductase	142271	143123	853	34.0	2.3E-8
BC1G_04942	PF00467.21	KOW motif	143937	144038	102	39.29999923706055	1.3000000187446403E-8
BC1G_04942	PF00467.24	KOW motif	143937	144032	96	30.3	1.7E-7
BC1G_04942	PF00467.21	KOW motif	143937	144038	102	39.29999923706055	1.3000000187446403E-8
BC1G_04942	PF00467.21	KOW motif	143937	144032	96	35.54999923706055	1.8999999440438842E-7
BC1G_04944	PF01822.11	WSC domain	146283	146625	343	2.359999895095825	0.0037090000696480274
BC1G_04944	PF01822.14	WSC domain	146286	146625	340	25.5	8.2E-6
BC1G_04945	PF01822.11	WSC domain	153762	154010	249	24.100000381469727	3.5000000934815034E-5
BC1G_04945	PF01822.14	WSC domain	153762	154019	258	40.2	2.1E-10
BC1G_04945	PF01822.11	WSC domain	153762	154010	249	24.06999969482422	3.7000001611886546E-5
BC1G_04945	PF01822.11	WSC domain	153762	154010	249	24.100000381469727	3.5000000934815034E-5
BC1G_04947	PF03663.6	Glycosyl hydrolase family 76	157934	159100	1167	309.6000061035156	0.0
BC1G_04947	PF03663.6	Glycosyl hydrolase family 76	157934	159100	1167	309.6000061035156	0.0
BC1G_04947	PF03663.6	Glycosyl hydrolase family 76	157934	159100	1167	309.6099853515625	0.0
BC1G_04947	PF03663.9	Glycosyl hydrolase family 76	157940	159013	1074	403.0	1.4E-120
BC1G_04948	PF00722.13	Glycosyl hydrolases family 16	161914	162490	577	213.52999877929688	0.0
BC1G_04948	PF00722.13	Glycosyl hydrolases family 16	161914	162490	577	212.6999969482422	0.0
BC1G_04948	PF00722.13	Glycosyl hydrolases family 16	161914	162490	577	212.6999969482422	0.0
BC1G_04948	PF00722.16	Glycosyl hydrolases family 16	161893	162490	598	143.9	2.9E-42
BC1G_04950	PF00249.23	Myb-like DNA-binding domain	168999	169343	345	16.899999618530273	0.0729999989271164
BC1G_04950	PF00249.23	Myb-like DNA-binding domain	168646	168995	350	14.300000190734863	0.18000000715255737
BC1G_04950	PF00249.23	Myb-like DNA-binding domain	168999	169343	345	16.899999618530273	0.0729999989271164
BC1G_04950	PF00249.23	Myb-like DNA-binding domain	168646	168995	350	14.300000190734863	0.18000000715255737
BC1G_04950	PF00249.23	Myb-like DNA-binding domain	168999	169343	345	32.189998626708984	1.9999999949504854E-6
BC1G_04950	PF00249.23	Myb-like DNA-binding domain	168646	168995	350	32.189998626708984	1.9999999949504854E-6
BC1G_04950	PF00249.26	Myb-like DNA-binding domain	169110	169343	234	46.0	3.5E-12
BC1G_04950	PF13921.1	Myb-like DNA-binding domain	168987	169343	357	44.3	1.2E-11
BC1G_04955	PF00141.18	Peroxidase	179566	180231	666	75.6	3.5E-21
BC1G_04958	PF09434.1	Crossover junction endonuclease EME1	183712	184674	963	299.6700134277344	0.0
BC1G_04958	PF02732.10	ERCC4 domain	183844	184656	813	81.6	4.7E-23
BC1G_04959	PF00931.17	NB-ARC domain	187218	187904	687	40.6	1.2E-10
BC1G_04959	PF01637.13	Archaeal ATPase	187209	187541	333	25.0	1.2E-5
BC1G_04965	PF03456.10	uDENN domain	199500	199874	375	-1.7999999523162842	0.007300000172108412
BC1G_04965	PF02141.13	DENN (AEX-3) domain	199965	200510	546	0.20000000298023224	2.6000000374892807E-8
BC1G_04965	PF03456.10	uDENN domain	199500	199874	375	-1.7999999523162842	0.007300000172108412
BC1G_04965	PF02141.13	DENN (AEX-3) domain	199965	200510	546	0.20000000298023224	2.6000000374892807E-8
BC1G_04965	PF02141.16	DENN (AEX-3) domain	199965	200510	546	138.4	1.9E-40
BC1G_04965	PF02141.13	DENN (AEX-3) domain	199965	200510	546	5.949999809265137	3.4999999343199306E-7
BC1G_04968	PF13405.1	EF-hand domain	207564	207665	102	32.6	3.2E-8
BC1G_04969	PF05460.8	Origin recognition complex subunit 6 (ORC6)	208260	209398	1139	240.4	2.7E-71
BC1G_04972	PF00225.15	Kinesin motor domain	215738	216981	1244	366.20001220703125	0.0
BC1G_04972	PF00225.18	Kinesin motor domain	215753	216978	1226	294.7	5.7E-88
BC1G_04972	PF00225.15	Kinesin motor domain	215738	216981	1244	369.1000061035156	0.0
BC1G_04972	PF02370.8	M protein repeat	217474	217536	63	21.670000076293945	0.00279300007969141
BC1G_04972	PF02370.8	M protein repeat	218860	218922	63	21.670000076293945	0.00279300007969141
BC1G_04972	PF02370.8	M protein repeat	219262	219324	63	21.670000076293945	0.00279300007969141
BC1G_04972	PF02370.8	M protein repeat	219928	219990	63	21.670000076293945	0.00279300007969141
BC1G_04972	PF02370.8	M protein repeat	220030	220092	63	21.670000076293945	0.00279300007969141
BC1G_04972	PF02370.8	M protein repeat	220624	220686	63	21.670000076293945	0.00279300007969141
BC1G_04972	PF00225.15	Kinesin motor domain	215738	216981	1244	366.20001220703125	0.0
BC1G_04975	PF00534.12	Glycosyl transferases group 1	228624	229263	640	109.12000274658203	1.3000000041224E-29
BC1G_04975	PF13692.1	Glycosyl transferases group 1	228672	229224	553	30.3	3.5E-7
BC1G_04975	PF13738.1	Pyridine nucleotide-disulphide oxidoreductase	226491	227343	853	76.1	3.2E-21
BC1G_04975	PF00534.15	Glycosyl transferases group 1	228642	229263	622	109.5	1.0E-31
BC1G_04975	PF00534.12	Glycosyl transferases group 1	228624	229263	640	110.0	6.700000322172769E-30
BC1G_04975	PF00534.12	Glycosyl transferases group 1	228624	229263	640	110.0	6.700000322172769E-30
BC1G_04976	PF00378.12	Enoyl-CoA hydratase/isomerase family	230556	231131	576	52.0	1.9999999920083944E-12
BC1G_04976	PF00378.12	Enoyl-CoA hydratase/isomerase family	230556	231131	576	52.0	1.9999999920083944E-12
BC1G_04976	PF00378.12	Enoyl-CoA hydratase/isomerase family	230556	231131	576	51.900001525878906	2.199999947841147E-12
BC1G_04976	PF00378.15	Enoyl-CoA hydratase/isomerase family	230538	231311	774	81.2	5.4E-23
BC1G_04977	PF00560.25	Leucine Rich Repeat	233732	233794	63	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	233666	233728	63	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	233600	233662	63	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	233531	233596	66	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	233465	233527	63	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	233417	233461	45	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	233339	233395	57	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	233252	233332	81	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	233126	233191	66	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	233060	233125	66	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	232991	233053	63	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	232922	232987	66	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	232838	232909	72	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	233798	233854	57	124.01000213623047	4.399999792225116E-34
BC1G_04977	PF00560.25	Leucine Rich Repeat	233060	233125	66	17.299999237060547	0.054999999701976776
BC1G_04977	PF00560.25	Leucine Rich Repeat	233126	233191	66	10.100000381469727	3.700000047683716
BC1G_04977	PF00560.25	Leucine Rich Repeat	233465	233527	63	12.199999809265137	1.5
BC1G_04977	PF00560.25	Leucine Rich Repeat	233531	233596	66	9.199999809265137	5.5
BC1G_04977	PF00560.28	Leucine Rich Repeat	233447	233527	81	36.5	1.4E-9
BC1G_04977	PF00560.28	Leucine Rich Repeat	233666	233728	63	36.5	1.4E-9
BC1G_04977	PF13855.1	Leucine rich repeat	233627	233797	171	71.1	4.2E-20
BC1G_04977	PF12799.2	Leucine Rich repeats (2 copies)	233399	233530	132	103.2	2.8E-30
BC1G_04977	PF12799.2	Leucine Rich repeats (2 copies)	233669	233797	129	103.2	2.8E-30
BC1G_04977	PF00560.28	Leucine Rich Repeat	233060	233125	66	36.5	1.4E-9
BC1G_04977	PF00560.25	Leucine Rich Repeat	233666	233728	63	15.100000381469727	0.25999999046325684
BC1G_04977	PF00560.25	Leucine Rich Repeat	233732	233794	63	12.699999809265137	1.2000000476837158
BC1G_04977	PF00560.25	Leucine Rich Repeat	233060	233125	66	17.299999237060547	0.054999999701976776
BC1G_04977	PF00560.25	Leucine Rich Repeat	233126	233191	66	10.100000381469727	3.700000047683716
BC1G_04977	PF00560.25	Leucine Rich Repeat	233465	233527	63	12.199999809265137	1.5
BC1G_04977	PF00560.25	Leucine Rich Repeat	233531	233596	66	9.199999809265137	5.5
BC1G_04977	PF00560.25	Leucine Rich Repeat	233600	233662	63	8.899999618530273	6.300000190734863
BC1G_04977	PF00560.25	Leucine Rich Repeat	233666	233728	63	15.100000381469727	0.25999999046325684
BC1G_04977	PF00560.25	Leucine Rich Repeat	233732	233794	63	12.699999809265137	1.2000000476837158
BC1G_04977	PF00560.25	Leucine Rich Repeat	233600	233662	63	8.899999618530273	6.300000190734863
BC1G_04980	PF03770.11	Inositol polyphosphate kinase	249401	250021	621	193.1	3.6E-57
BC1G_04980	PF03770.8	Inositol polyphosphate kinase	248792	250021	1230	68.41000366210938	2.4000000272348307E-17
BC1G_04980	PF03770.8	Inositol polyphosphate kinase	248792	250021	1230	68.4000015258789	2.3000000123137025E-17
BC1G_04980	PF03770.8	Inositol polyphosphate kinase	248792	250021	1230	68.4000015258789	2.3000000123137025E-17
BC1G_04981	PF00270.21	DEAD/DEAH box helicase	252368	252961	594	196.0	0.0
BC1G_04981	PF00270.24	DEAD/DEAH box helicase	252371	252961	591	147.7	2.0E-43
BC1G_04981	PF00270.21	DEAD/DEAH box helicase	252368	252961	594	196.07000732421875	0.0
BC1G_04981	PF00270.21	DEAD/DEAH box helicase	252368	252961	594	196.0	0.0
BC1G_04982	PF01728.14	FtsJ-like methyltransferase	253994	254765	772	180.9	2.0E-53
BC1G_04982	PF01728.11	FtsJ-like methyltransferase	253994	254771	778	189.6999969482422	0.0
BC1G_04982	PF01728.11	FtsJ-like methyltransferase	253994	254771	778	189.6999969482422	0.0
BC1G_04982	PF01728.11	FtsJ-like methyltransferase	253994	254771	778	199.6300048828125	0.0
BC1G_04984	PF00122.12	E1-E2 ATPase	257727	258509	783	202.91000366210938	0.0
BC1G_04984	PF00702.18	haloacid dehalogenase-like hydrolase	256848	257717	870	96.0	1.099999972191823E-25
BC1G_04984	PF00122.12	E1-E2 ATPase	257727	258509	783	203.10000610351562	0.0
BC1G_04984	PF00702.18	haloacid dehalogenase-like hydrolase	256848	257717	870	96.0	1.099999972191823E-25
BC1G_04984	PF12710.2	haloacid dehalogenase-like hydrolase	256884	257708	825	58.9	6.5E-16
BC1G_04984	PF00702.21	haloacid dehalogenase-like hydrolase	256875	257717	843	132.4	2.6E-38
BC1G_04984	PF00122.15	E1-E2 ATPase	257727	258509	783	156.0	6.7E-46
BC1G_04984	PF00702.18	haloacid dehalogenase-like hydrolase	256848	257717	870	96.12000274658203	1.099999972191823E-25
BC1G_04984	PF00122.12	E1-E2 ATPase	257727	258509	783	203.10000610351562	0.0
BC1G_04985	PF10397.4	Adenylosuccinate lyase C-terminus	262765	263019	255	50.6	1.2E-13
BC1G_04985	PF00206.15	Lyase	261432	262569	1138	79.5	2.1E-22
BC1G_04985	PF00206.12	Lyase	261432	262560	1129	-47.599998474121094	1.6000000186977559E-6
BC1G_04985	PF00206.12	Lyase	261432	262560	1129	-47.599998474121094	1.6000000186977559E-6
BC1G_04987	PF00248.13	Aldo/keto reductase family	268108	269134	1027	41.84000015258789	1.199999960510567E-10
BC1G_04987	PF00248.13	Aldo/keto reductase family	268108	269134	1027	43.0	9.700000351553495E-12
BC1G_04987	PF00248.13	Aldo/keto reductase family	268108	269134	1027	43.0	9.700000351553495E-12
BC1G_04987	PF00248.16	Aldo/keto reductase family	268123	269134	1012	173.0	5.0E-51
BC1G_04988	PF00202.16	Aminotransferase class-III	270202	271278	1077	326.4	1.5E-97
BC1G_04988	PF00202.13	Aminotransferase class-III	270202	271278	1077	443.260009765625	0.0
BC1G_04988	PF00202.13	Aminotransferase class-III	270202	271278	1077	438.3999938964844	0.0
BC1G_04988	PF00202.13	Aminotransferase class-III	270202	271278	1077	438.3999938964844	0.0
BC1G_04989	PF00172.10	Fungal Zn(2)-Cys(6) binuclear cluster domain	271894	272016	123	29.399999618530273	1.2999999853491317E-5
BC1G_04989	PF00172.10	Fungal Zn(2)-Cys(6) binuclear cluster domain	271894	272016	123	29.399999618530273	1.2999999853491317E-5
BC1G_04989	PF00172.10	Fungal Zn(2)-Cys(6) binuclear cluster domain	271894	272016	123	29.399999618530273	1.2999999853491317E-5
BC1G_04989	PF04082.13	Fungal specific transcription factor domain	272497	272960	464	32.1	4.5E-8
BC1G_04989	PF00172.13	Fungal Zn(2)-Cys(6) binuclear cluster domain	271894	272016	123	29.6	4.3E-7
BC1G_04990	PF00646.25	F-box domain	277692	277835	144	19.200000762939453	0.014999999664723873
BC1G_04990	PF00646.25	F-box domain	277692	277835	144	19.200000762939453	0.014999999664723873
BC1G_04994	PF09206.3	Alpha-L-arabinofuranosidase B, catalytic	284466	285557	1092	820.5999755859375	0.0
BC1G_04994	PF05270.5	Alpha-L-arabinofuranosidase B (ABFB)	283995	284429	435	314.29998779296875	0.0
BC1G_04994	PF05270.5	Alpha-L-arabinofuranosidase B (ABFB)	283995	284429	435	314.29998779296875	0.0
BC1G_04994	PF09206.3	Alpha-L-arabinofuranosidase B, catalytic	284466	285557	1092	820.5999755859375	0.0
BC1G_04994	PF09206.3	Alpha-L-arabinofuranosidase B, catalytic	284466	285557	1092	775.3599853515625	0.0
BC1G_04994	PF05270.8	Alpha-L-arabinofuranosidase B (ABFB)	283995	284429	435	206.6	1.1E-61
BC1G_04994	PF09206.6	Alpha-L-arabinofuranosidase B, catalytic	284466	285557	1092	540.2	0.0
BC1G_04994	PF05270.5	Alpha-L-arabinofuranosidase B (ABFB)	283995	284429	435	314.2799987792969	0.0
BC1G_04997	PF00106.17	short chain dehydrogenase	291100	291654	555	-9.0	2.2000000171829015E-5
BC1G_04997	PF00106.17	short chain dehydrogenase	291100	291654	555	-9.0	2.2000000171829015E-5
BC1G_04997	PF00106.20	short chain dehydrogenase	291100	291567	468	58.0	9.4E-16
BC1G_05000	PF00786.20	P21-Rho-binding domain	302130	302370	241	90.5	5.199999904400477E-24
BC1G_05000	PF00069.17	Protein kinase domain	300454	301316	863	337.8999938964844	0.0
BC1G_05000	PF00786.23	P21-Rho-binding domain	302130	302370	241	68.3	5.2E-19
BC1G_05000	PF07714.12	Protein tyrosine kinase	300463	301316	854	154.8	1.9E-45
BC1G_05000	PF00069.20	Protein kinase domain	300454	301316	863	242.4	3.9E-72
BC1G_05000	PF00786.20	P21-Rho-binding domain	302130	302370	241	90.48999786376953	5.39999980970116E-24
BC1G_05000	PF07714.9	Protein tyrosine kinase	300454	301316	863	99.48999786376953	9.999999887266023E-27
BC1G_05000	PF00069.17	Protein kinase domain	300454	301316	863	337.94000244140625	0.0
BC1G_05000	PF07714.9	Protein tyrosine kinase	300454	301316	863	99.0999984741211	1.2999999391222643E-26
BC1G_05000	PF07714.9	Protein tyrosine kinase	300454	301316	863	99.0999984741211	1.2999999391222643E-26
BC1G_05000	PF00786.20	P21-Rho-binding domain	302130	302370	241	90.5	5.199999904400477E-24
BC1G_05000	PF00069.17	Protein kinase domain	300454	301316	863	337.8999938964844	0.0
BC1G_05002	PF00013.21	KH domain	309184	309366	183	14.300000190734863	0.02500000037252903
BC1G_05002	PF00013.21	KH domain	308662	308871	210	66.0999984741211	1.0999999986962872E-16
BC1G_05002	PF00013.21	KH domain	309184	309366	183	14.300000190734863	0.02500000037252903
BC1G_05002	PF00013.21	KH domain	308662	308871	210	66.0999984741211	1.0999999986962872E-16
BC1G_05002	PF00013.24	KH domain	308662	308871	210	66.5	1.0E-18
BC1G_05002	PF00013.21	KH domain	309184	309366	183	77.01000213623047	6.100000129537114E-20
BC1G_05002	PF00013.21	KH domain	308662	308871	210	77.01000213623047	6.100000129537114E-20
BC1G_05002	PF13014.1	KH domain	308689	308835	147	56.5	1.3E-15
BC1G_05003	PF00013.24	KH domain	312151	312321	171	179.5	5.3E-54
BC1G_05003	PF13014.1	KH domain	310867	311046	180	109.6	2.9E-32
BC1G_05003	PF13014.1	KH domain	312169	312285	117	109.6	2.9E-32
BC1G_05003	PF13014.1	KH domain	311146	311280	135	109.6	2.9E-32
BC1G_05003	PF13014.1	KH domain	311620	311739	120	109.6	2.9E-32
BC1G_05003	PF00013.21	KH domain	310840	311082	243	48.099998474121094	2.999999901276418E-11
BC1G_05003	PF00013.21	KH domain	311119	311316	198	60.900001525878906	4.09999987722987E-15
BC1G_05003	PF00013.21	KH domain	311350	311559	210	15.300000190734863	0.01899999938905239
BC1G_05003	PF00013.21	KH domain	311593	311775	183	59.099998474121094	1.4000000262543149E-14
BC1G_05003	PF00013.21	KH domain	312142	312321	180	54.599998474121094	3.299999975971829E-13
BC1G_05003	PF00013.21	KH domain	310840	311082	243	48.099998474121094	2.999999901276418E-11
BC1G_05003	PF00013.21	KH domain	311119	311316	198	60.900001525878906	4.09999987722987E-15
BC1G_05003	PF00013.21	KH domain	311350	311559	210	15.300000190734863	0.01899999938905239
BC1G_05003	PF00013.21	KH domain	311593	311775	183	59.099998474121094	1.4000000262543149E-14
BC1G_05003	PF00013.21	KH domain	312142	312321	180	54.599998474121094	3.299999975971829E-13
BC1G_05003	PF00013.21	KH domain	310840	311082	243	233.72000122070312	0.0
BC1G_05003	PF00013.21	KH domain	311119	311316	198	233.72000122070312	0.0
BC1G_05003	PF00013.21	KH domain	311350	311559	210	233.72000122070312	0.0
BC1G_05003	PF00013.21	KH domain	311593	311775	183	233.72000122070312	0.0
BC1G_05003	PF00013.21	KH domain	312145	312321	177	233.72000122070312	0.0
BC1G_05003	PF00013.24	KH domain	310840	311082	243	179.5	5.3E-54
BC1G_05003	PF00013.24	KH domain	311119	311316	198	179.5	5.3E-54
BC1G_05003	PF00013.24	KH domain	311593	311775	183	179.5	5.3E-54
BC1G_05004	PF01370.16	NAD dependent epimerase/dehydratase family	315122	316091	970	25.8	5.4E-6
BC1G_05004	PF08659.5	KR domain	315323	316097	775	55.9	3.7E-15
BC1G_05004	PF13561.1	Enoyl-(Acyl carrier protein) reductase	315080	316079	1000	98.4	4.9E-28
BC1G_05004	PF00106.20	short chain dehydrogenase	315299	316097	799	103.8	7.9E-30
